ArrestID,ArrestDatetime,ArrestType,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,SubjectRace,SubjectGender,SubjectAge
-119475,12/11/2019,On-View,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,36
-119476,12/11/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,42
-119483,12/11/2019,Summoned/Warrant Request,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Female,54
-119469,12/11/2019,Warrant/Taken into Custody,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,Black,Male,41
-119480,12/11/2019,Summoned/Warrant Request,,,,90Z  ,M15-503,DIST THE PEACE,White,Female,21
-119481,12/11/2019,Summoned/Warrant Request,,,,90Z  ,M15-503,DIST THE PEACE,Black,Female,22
-119482,12/11/2019,Summoned/Warrant Request,,,,90Z  ,M15-503,DIST THE PEACE,White,Female,20
-119458,12/11/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,47
-119451,12/11/2019,On-View,White,Male,40,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,49
-119454,12/11/2019,On-View,Black,Male,36,90Z  ,21-421,CONSPIRACY,White,Female,37
-119454,12/11/2019,On-View,Black,Male,36,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),White,Female,37
-119455,12/11/2019,On-View,Black,Male,36,90Z  ,21-421,CONSPIRACY,White,Male,39
-119455,12/11/2019,On-View,Black,Male,36,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),White,Male,39
-119455,12/11/2019,On-View,Black,Male,36,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,39
-119455,12/11/2019,On-View,Black,Male,36,90Z  ,21-540,OBSTRUCTING OFFICER,White,Male,39
-119453,12/11/2019,On-View,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,51
-119447,12/10/2019,On-View,White,Male,44,13B  ,21-650.9,PRISONER PLACING BODY FLUID ON GOVERNMENT EMPLOYE (SIMPLE ASSAULT),White,Male,35
-119447,12/10/2019,On-View,White,Male,44,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,35
-119447,12/10/2019,On-View,White,Male,44,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,35
-119447,12/10/2019,On-View,White,Male,44,87F  ,47-11.802,SPEEDING,White,Male,35
-119461,12/10/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,23
-119448,12/10/2019,On-View,White,Female,31,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),White,Female,20
-119448,12/10/2019,On-View,White,Female,31,88C  ,OWARR,WARRANT-OTHER,White,Female,20
-119460,12/10/2019,On-View,,,,290,M15-602,MOLESTING PROP,Other,Female,24
-119522,12/10/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,12
-119457,12/10/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,White,Male,15
-119459,12/10/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,Unknown,Male,
-119456,12/10/2019,On-View,White,Male,38,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Male,31
-119445,12/10/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,11
-119443,12/10/2019,Warrant/Taken into Custody,White,Male,26,88C  ,OWARR,WARRANT-OTHER,White,Male,36
-119444,12/10/2019,On-View,White,Male,26,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,Black,Female,27
-119444,12/10/2019,On-View,White,Male,26,35A  ,63-2.402.B.1,POSSESSION OF CDS,Black,Female,27
-119438,12/10/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,Black,Male,30
-119425,12/10/2019,On-View,White,Male,57,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,American Indian or Alaskan Native,Female,19
-119425,12/10/2019,On-View,White,Male,57,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,American Indian or Alaskan Native,Female,19
-119425,12/10/2019,On-View,White,Male,57,90G  ,21-1215,MINOR IN POSSESSION OF ALCOHOL,American Indian or Alaskan Native,Female,19
-119427,12/9/2019,Summoned/Warrant Request,Asian,Male,29,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),American Indian or Alaskan Native,Male,16
-119427,12/9/2019,Summoned/Warrant Request,Asian,Male,29,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",American Indian or Alaskan Native,Male,16
-119452,12/9/2019,Warrant/Taken into Custody,White,Male,30,13B  ,21-644.H,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD (SIMPLE ASSAULT),White,Male,31
-119452,12/9/2019,Warrant/Taken into Custody,White,Male,30,100,21-741,KIDNAPPING,White,Male,31
-119452,12/9/2019,Warrant/Taken into Custody,White,Male,30,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),White,Male,31
-119450,12/9/2019,Summoned/Warrant Request,White,Male,30,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),White,Female,33
-119450,12/9/2019,Summoned/Warrant Request,White,Male,30,90Z  ,21-425,CRIMINAL PATTERING / PATTERN OF CRIMINAL OFFENSES,White,Female,33
-119441,12/9/2019,On-View,,,,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,57
-119428,12/9/2019,On-View,White,Female,31,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),White,Female,31
-119442,12/9/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Female,25
-119437,12/9/2019,Summoned/Warrant Request,White,Male,35,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),Black,Male,24
-119434,12/9/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Unknown,Female,12
-119429,12/9/2019,On-View,White,Male,39,23C  ,21-1706,PETIT LARCENY (SHOPLIFTING),Other,Female,27
-119433,12/9/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,44
-119430,12/9/2019,Warrant/Taken into Custody,White,Male,32,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),Black,Male,26
-119430,12/9/2019,Warrant/Taken into Custody,White,Male,32,88C  ,OWARR,WARRANT-OTHER,Black,Male,26
-119436,12/9/2019,On-View,White,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,20
-119435,12/9/2019,Warrant/Taken into Custody,White,Female,28,90J  ,M15-605,TRESPASSING,Unknown,Male,50
-119435,12/9/2019,Warrant/Taken into Custody,White,Female,28,88A  ,CWARR,WARRANT-CLEV COUNTY,Unknown,Male,50
-119463,12/9/2019,Summoned/Warrant Request,White,Male,40,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,White,Male,41
-119446,12/9/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,27
-119439,12/9/2019,On-View,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,27
-119424,12/9/2019,On-View,White,Male,33,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),White,Female,30
-119402,12/9/2019,On-View,White,Male,33,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Female,40
-119402,12/9/2019,On-View,White,Male,33,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,40
-119402,12/9/2019,On-View,White,Male,33,35A  ,63-2.401.B,POSSESSION OF CDS W/INTENT,White,Female,40
-119401,12/9/2019,On-View,White,Male,33,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Female,49
-119401,12/9/2019,On-View,White,Male,33,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,49
-119401,12/9/2019,On-View,White,Male,33,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,49
-119401,12/9/2019,On-View,White,Male,33,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Female,49
-119467,12/9/2019,On-View,Asian,Male,29,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Male,53
-119397,12/9/2019,On-View,White,Male,57,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Female,50
-119423,12/9/2019,Summoned/Warrant Request,White,Male,40,90Z  ,M15-702,INTER W/OFF PROC,White,Male,41
-119423,12/9/2019,Summoned/Warrant Request,White,Male,40,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,41
-119466,12/9/2019,On-View,White,Male,26,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,21
-119421,12/9/2019,On-View,White,Male,33,35A  ,M15-408,POSS/MARIJ,White,Male,21
-119399,12/8/2019,On-View,White,Male,26,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,50
-119409,12/8/2019,Warrant/Taken into Custody,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,30
-119468,12/8/2019,On-View,White,Male,30,90Z  ,M15-406,UNDER INFLUENCE/NARC,White,Male,46
-119422,12/8/2019,On-View,White,Male,28,90Z  ,M15-408A,POSS/MARIJ MV,Black,Male,30
-119400,12/8/2019,On-View,,,,90Z  ,21-1685,CRUELTY TO ANIMALS,White,Male,38
-119400,12/8/2019,On-View,,,,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),White,Male,38
-119400,12/8/2019,On-View,,,,90Z  ,21-1211.1,"INTERRUPTION, DISRUPTION, OR INTERFERENCE WITH EMERGENCY TELEPHONE CALL",White,Male,38
-119393,12/8/2019,On-View,White,Male,39,13A  ,21-652.C,ASSAULT/BATTERY WITH DEADLY WEAPON,Black,Male,16
-119398,12/8/2019,On-View,White,Male,32,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Female,29
-119419,12/8/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,27
-119418,12/8/2019,On-View,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),White,Male,58
-119407,12/8/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,32
-119420,12/8/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,44
-119404,12/8/2019,Summoned/Warrant Request,White,Female,28,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),Black,Male,38
-119403,12/8/2019,Warrant/Taken into Custody,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,50
-119403,12/8/2019,Warrant/Taken into Custody,,,,88A  ,CWARR,WARRANT-CLEV COUNTY,Black,Male,50
-119408,12/8/2019,Warrant/Taken into Custody,White,Male,39,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Male,23
-119406,12/8/2019,Warrant/Taken into Custody,White,Male,35,88C  ,OWARR,WARRANT-OTHER,White,Male,31
-119416,12/8/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,Unknown,Male,21
-119377,12/7/2019,On-View,White,Male,,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),Other,Male,28
-119414,12/7/2019,On-View,White,Male,35,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,19
-119413,12/7/2019,On-View,,,,35A  ,M15-408,POSS/MARIJ,White,Male,64
-119413,12/7/2019,On-View,,,,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,64
-119376,12/7/2019,On-View,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,40
-119376,12/7/2019,On-View,White,Male,32,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,White,Male,40
-119384,12/7/2019,On-View,White,Male,29,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,White,Male,44
-119384,12/7/2019,On-View,White,Male,29,87F  ,47-12.417,FAILURE TO WEAR SAFETY BELT/ SEATBELT,White,Male,44
-119384,12/7/2019,On-View,White,Male,29,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,44
-119384,12/7/2019,On-View,White,Male,29,90G  ,37-537.A7,TRANSPORTING OPEN BOTTLE OR CONTAINER - LIQUOR,White,Male,44
-119387,12/7/2019,On-View,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,32
-119372,12/7/2019,Warrant/Taken into Custody,White,Male,27,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,29
-119417,12/7/2019,On-View,,,,90Z  ,M3-303,ANIMALS THAT ARE NUISANCES,White,Female,24
-119375,12/7/2019,On-View,White,Male,30,13B  ,21-644.H,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD (SIMPLE ASSAULT),Black,Female,14
-119375,12/7/2019,On-View,White,Male,30,13B  ,21-644.E,DOMESTIC ABUSE AGAINST A PREGNANT WOMAN (SIMPLE ASSAULT),Black,Female,14
-119373,12/7/2019,Warrant/Taken into Custody,White,Male,28,88C  ,OWARR,WARRANT-OTHER,White,Male,57
-119378,12/7/2019,On-View,White,Male,32,13B  ,21-649,ASSAULT AND BATTERY ON A POLICE OFFICER (SIMPLE ASSAULT),White,Male,26
-119378,12/7/2019,On-View,White,Male,32,13B  ,21-644.C,DOMESTIC ABUSE (SIMPLE ASSAULT),White,Male,26
-119378,12/7/2019,On-View,White,Male,32,90Z  ,21-444,ESCAPE AFTER LAWFUL ARREST / RESISTING,White,Male,26
-119379,12/6/2019,On-View,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,52
-119379,12/6/2019,On-View,White,Male,28,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,35A  ,63-2.415,TRAFFICKING CDS,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,87F  ,47-6.101,NO VALID DRIVER'S LICENSE,White,Male,52
-119379,12/6/2019,On-View,White,Male,28,90G  ,21-1220,POSSESSION/TRANSPORT OF OPEN BOTTLE OR CONTAINER,White,Male,52
-119380,12/6/2019,On-View,White,Male,28,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,34
-119380,12/6/2019,On-View,White,Male,28,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,90Z  ,68-450.8,POSSESSION OF CDS WITH NO TAX STAMP,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,35A  ,63-2.415,TRAFFICKING CDS,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,87F  ,47-6.101,NO VALID DRIVER'S LICENSE,White,Female,34
-119380,12/6/2019,On-View,White,Male,28,90G  ,21-1220,POSSESSION/TRANSPORT OF OPEN BOTTLE OR CONTAINER,White,Female,34
-119365,12/6/2019,On-View,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,22
-119363,12/6/2019,Warrant/Taken into Custody,White,Male,50,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,39
-119394,12/6/2019,On-View,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,45
-119412,12/6/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Black,Female,13
-119426,12/6/2019,On-View,White,Male,40,09A  ,21-701.7,MURDER FIRST DEGREE,Black,Male,27
-119410,12/6/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,42
-119396,12/6/2019,Warrant/Taken into Custody,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,34
-119396,12/6/2019,Warrant/Taken into Custody,White,Male,37,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Male,34
-119396,12/6/2019,Warrant/Taken into Custody,White,Male,37,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,34
-119440,12/6/2019,Summoned/Warrant Request,,,,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Black,Male,17
-119364,12/6/2019,On-View,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,22
-119358,12/6/2019,Warrant/Taken into Custody,White,Male,37,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,57
-119350,12/6/2019,Summoned/Warrant Request,White,Male,36,13B  ,21-644.H,DOMESTIC ABUSE IN PRESENCE OF MINOR CHILD (SIMPLE ASSAULT),White,Male,29
-119354,12/6/2019,Warrant/Taken into Custody,White,Male,33,88C  ,OWARR,WARRANT-OTHER,White,Male,38
-119344,12/6/2019,On-View,White,Male,30,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,39
-119359,12/6/2019,On-View,White,Male,36,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,32
-119347,12/5/2019,On-View,White,Male,44,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Male,27
-119347,12/5/2019,On-View,White,Male,44,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,White,Male,27
-119347,12/5/2019,On-View,White,Male,44,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),White,Male,27
-119371,12/5/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,43
-119349,12/5/2019,On-View,White,Male,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,30
-119391,12/5/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),White,Female,40
-119521,12/5/2019,On-View,White,Female,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,23
-119341,12/5/2019,Summoned/Warrant Request,,,,90Z  ,21-781,SLANDER,White,Female,21
-119340,12/5/2019,Summoned/Warrant Request,,,,90Z  ,21-781,SLANDER,American Indian or Alaskan Native,Female,21
-119369,12/5/2019,On-View,,,,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Male,28
-119342,12/5/2019,Summoned/Warrant Request,White,Male,30,270,21-1451,EMBEZZLEMENT,Black,Female,31
-119348,12/5/2019,On-View,White,Male,50,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,30
-119464,12/5/2019,On-View,White,Male,58,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,13
-119345,12/5/2019,On-View,White,Male,39,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Unknown,Female,30
-119352,12/5/2019,On-View,White,Male,39,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,43
-119352,12/5/2019,On-View,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,43
-119367,12/5/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Female,43
-119368,12/5/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,25
-119368,12/5/2019,On-View,,,,90Z  ,M15-604,TAMP W/PUB UTIL,White,Male,25
-119360,12/5/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,54
-119353,12/5/2019,Warrant/Taken into Custody,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,22
-119361,12/5/2019,On-View,,,,90J  ,M15-605,TRESPASSING,White,Male,31
-119465,12/5/2019,On-View,White,Male,58,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),Black,Male,6
-119465,12/5/2019,On-View,White,Male,58,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Black,Male,6
-119351,12/5/2019,On-View,White,Male,52,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,70
-119319,12/5/2019,Warrant/Taken into Custody,White,Male,31,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Male,45
-119319,12/5/2019,Warrant/Taken into Custody,White,Male,31,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,45
-119343,12/5/2019,On-View,White,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,White,Female,27
-119343,12/5/2019,On-View,White,Male,31,90E  ,37-8,PUBLIC INTOXICATION,White,Female,27
-119323,12/4/2019,On-View,White,Male,57,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,55
-119320,12/4/2019,On-View,White,Male,51,13A  ,21-644.J,DOMESTIC ABUSE BY STRANGULATION (AGGRAVATED ASSAULT),White,Male,19
-119322,12/4/2019,On-View,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,Unknown,Female,13
-119326,12/4/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,29
-119321,12/4/2019,Warrant/Taken into Custody,Black,Male,30,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,47
-119321,12/4/2019,Warrant/Taken into Custody,Black,Male,30,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Male,47
-119321,12/4/2019,Warrant/Taken into Custody,Black,Male,30,90E  ,37-8,PUBLIC INTOXICATION,White,Male,47
-119327,12/4/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,35
-119328,12/4/2019,Warrant/Taken into Custody,White,Male,35,88C  ,OWARR,WARRANT-OTHER,White,Male,41
-119329,12/4/2019,On-View,,,,90Z  ,M15-503,DIST THE PEACE,White,Male,27
-119330,12/4/2019,On-View,,,,290,M15-602,MOLESTING PROP,White,Male,29
-119331,12/4/2019,On-View,,,,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,White,Female,50
-119366,12/4/2019,On-View,,,,90Z  ,M3-303,ANIMALS THAT ARE NUISANCES,White,Male,67
-119339,12/4/2019,Warrant/Taken into Custody,White,Male,50,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Male,33
-119333,12/4/2019,On-View,,,,90J  ,M15-605,TRESPASSING,Black,Male,49
-119333,12/4/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Black,Male,49
-119333,12/4/2019,On-View,,,,90Z  ,M15-404,HARMFUL DECEPTION,Black,Male,49
-119334,12/4/2019,On-View,,,,90J  ,M15-605,TRESPASSING,Black,Female,35
-119334,12/4/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Black,Female,35
-119334,12/4/2019,On-View,,,,90Z  ,M15-404,HARMFUL DECEPTION,Black,Female,35
-119335,12/4/2019,On-View,,,,90J  ,M15-605,TRESPASSING,Black,Female,33
-119335,12/4/2019,On-View,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),Black,Female,33
-119335,12/4/2019,On-View,,,,90Z  ,M15-404,HARMFUL DECEPTION,Black,Female,33
-119355,12/4/2019,Warrant/Taken into Custody,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,22
-119325,12/4/2019,On-View,White,Male,58,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,12
-119332,12/4/2019,On-View,,,,290,M15-602,MOLESTING PROP,Black,Male,45
-119318,12/4/2019,Warrant/Taken into Custody,White,Male,35,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),Black,Female,58
-119318,12/4/2019,Warrant/Taken into Custody,White,Male,35,13B  ,M15-501,ASSAULT & BATTERY (SIMPLE ASSAULT),Black,Female,58
-119317,12/4/2019,On-View,Black,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,16
-119324,12/4/2019,On-View,White,Female,37,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,16
-119346,12/4/2019,On-View,White,Male,33,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,39
-119356,12/4/2019,Warrant/Taken into Custody,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,Unknown,Male,33
-119594,12/4/2019,On-View,White,Male,32,90E  ,37-8,PUBLIC INTOXICATION,White,Male,39
-119594,12/4/2019,On-View,White,Male,32,90Z  ,21-540,OBSTRUCTING OFFICER,White,Male,39
-119300,12/4/2019,On-View,White,Male,38,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,24
-119300,12/4/2019,On-View,White,Male,38,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,White,Female,24
-119300,12/4/2019,On-View,White,Male,38,35A  ,63-2.402.B.1,POSSESSION OF CDS,White,Female,24
-119305,12/4/2019,Warrant/Taken into Custody,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),White,Female,23
-119305,12/4/2019,Warrant/Taken into Custody,White,Male,26,88A  ,CWARR,WARRANT-CLEV COUNTY,White,Female,23
-119308,12/4/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Male,42
-119301,12/3/2019,On-View,White,Male,27,88C  ,OWARR,WARRANT-OTHER,White,Female,37
-119301,12/3/2019,On-View,White,Male,27,90Z  ,21-540,OBSTRUCTING OFFICER,White,Female,37
-119307,12/3/2019,On-View,White,Male,32,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,White,Female,13
