CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-333205,11/28/2018,Black,Male,29,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,43
-333180,11/28/2018,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,22
-333180,11/28/2018,White,Male,26,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,Black,Male,22
-333216,11/27/2018,White,Male,37,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,23
-333185,11/27/2018,White,Male,37,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Witness,Black,Male,20
-333185,11/27/2018,White,Male,37,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Witness,White,Female,17
-333185,11/27/2018,White,Male,37,35A  ,63-2.402.B.2,POSSESSION OF MARIJUANA,No Bias,Suspect,Black,Male,18
-333187,11/27/2018,White,Male,44,23H  ,21-1720,"LARCENY OF AIRCRAFT,  OTHER VEHICLE, CONSTRUCTION EQUIP, OR FARM EQUIP",No Bias,Victim,White,Male,52
-333186,11/27/2018,White,Male,56,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,American Indian or Alaskan Native,Male,21
-333188,11/27/2018,White,Male,27,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Unknown,Female,31
-333188,11/27/2018,White,Male,27,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Other,White,Male,30
-333181,11/27/2018,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,37
-333181,11/27/2018,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,37
-333181,11/27/2018,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Other,White,Male,34
-333181,11/27/2018,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Male,34
-333181,11/27/2018,White,Male,29,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Other,White,Female,30
-333181,11/27/2018,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Female,30
-333189,11/27/2018,White,Male,27,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Witness,White,Female,41
-333189,11/27/2018,White,Male,27,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Reporting Person,White,Female,48
-333183,11/27/2018,White,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,55
-333179,11/27/2018,White,Male,25,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Witness,White,Female,
-333179,11/27/2018,White,Male,25,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,20
-333190,11/27/2018,White,Male,33,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Victim,Black,Female,20
-333190,11/27/2018,White,Male,33,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,Black,Female,20
-333190,11/27/2018,White,Male,33,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Other,Unknown,Female,
-333190,11/27/2018,White,Male,33,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Other,Unknown,Female,
-333239,11/27/2018,White,Male,42,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Female,
-333191,11/27/2018,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Male,38
-333191,11/27/2018,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,39
-333191,11/27/2018,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,
-333184,11/27/2018,White,Male,33,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,27
-333182,11/27/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,15
-333182,11/27/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,17
-333182,11/27/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Other,White,Female,48
-333182,11/27/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Other,White,Female,47
-333192,11/27/2018,White,Male,33,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Male,56
-333192,11/27/2018,White,Male,33,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,White,Female,45
-333208,11/27/2018,White,Male,27,26A  ,21-1953,COMPUTER FRAUD/UNLAWFUL USE OF COMPUTER/SYSTEM  (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,Unknown,Female,33
-333178,11/27/2018,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,36
-333178,11/27/2018,White,Male,32,90Z  ,47-7.606,FAILURE TO MAINTAIN SECURITY / INSURANCE,No Bias,Suspect,White,Male,36
-333178,11/27/2018,White,Male,32,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Male,36
-333193,11/27/2018,White,Male,48,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),No Bias,Victim,Black,Female,46
-333193,11/27/2018,White,Male,48,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim,Black,Female,46
-333193,11/27/2018,White,Male,48,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),No Bias,Suspect,Unknown,Unknown,
-333193,11/27/2018,White,Male,48,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Suspect,Unknown,Unknown,
-333219,11/27/2018,White,Male,38,90J  ,M15-605,TRESPASSING,No Bias,Suspect,White,Male,33
-333219,11/27/2018,White,Male,38,90Z  ,M15-702,INTER W/OFF PROC,No Bias,Suspect,White,Male,33
-333219,11/27/2018,White,Male,38,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,33
-333219,11/27/2018,White,Male,38,90J  ,M15-605,TRESPASSING,No Bias,Reporting Person,White,Female,
-333219,11/27/2018,White,Male,38,90Z  ,M15-702,INTER W/OFF PROC,No Bias,Reporting Person,White,Female,
-333219,11/27/2018,White,Male,38,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Reporting Person,White,Female,
-333194,11/27/2018,White,Male,26,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,67
-333174,11/27/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,20
-333210,11/27/2018,White,Male,32,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Victim,Black,Female,24
-333210,11/27/2018,White,Male,32,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Suspect,Black,Male,28
-333273,11/27/2018,White,Male,35,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Black,Male,41
-333273,11/27/2018,White,Male,35,90Z  ,57-590,REGISTER PERSON RESIDING WITHIN 2000 FT OF A SCHOO,No Bias,Suspect,Black,Male,41
-333273,11/27/2018,White,Male,35,90Z  ,57-583.A.2,FAIL TO REGISTER AS SEX OFFENDER,No Bias,Suspect,Black,Male,41
-333273,11/27/2018,White,Male,35,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,Black,Female,35
-333273,11/27/2018,White,Male,35,90Z  ,57-590,REGISTER PERSON RESIDING WITHIN 2000 FT OF A SCHOO,No Bias,Other,Black,Female,35
-333273,11/27/2018,White,Male,35,90Z  ,57-583.A.2,FAIL TO REGISTER AS SEX OFFENDER,No Bias,Other,Black,Female,35
-333209,11/27/2018,White,Male,50,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Property Owner,Black,Male,45
-333209,11/27/2018,White,Male,50,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Property Owner,White,Male,
-333209,11/27/2018,White,Male,50,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Witness,White,Male,62
-333209,11/27/2018,White,Male,50,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,White,Male,
-333209,11/27/2018,White,Male,50,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,White,Male,
-333176,11/27/2018,White,Male,32,240,21-1720,LARCENY OF AUTO,No Bias,Victim,White,Male,24
-333163,11/27/2018,White,Female,51,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,19
-333200,11/27/2018,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,48
-333200,11/27/2018,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,46
-333277,11/27/2018,Black,Male,30,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,Black,Female,26
-333277,11/27/2018,Black,Male,30,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,Black,Male,37
-333199,11/27/2018,White,Male,38,88A  ,CWARR,WARRANT-COUNTY,Unknown,Witness,White,Female,16
-333199,11/27/2018,White,Male,38,88A  ,CWARR,WARRANT-COUNTY,Unknown,Suspect,Black,Male,19
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Witness,Unknown,Male,45
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Witness,Unknown,Male,44
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Victim,Unknown,Female,8
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Victim,Unknown,Male,10
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Suspect,Unknown,Female,40
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Other,Black,Female,39
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,88A  ,CWARR,WARRANT-COUNTY,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-7.602,FAILURE TO CARRY SECURITY VERIFICATION / NO INSURA,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-1151,OPERATING VEHICLE WITHOUT PROPER TAG/DECAL,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90Z  ,47-11.901,RECKLESS DRIVING,No Bias,Other,White,Male,
-333177,11/27/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Other,White,Male,
-333156,11/27/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Female,13
-333156,11/27/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Female,
-333157,11/27/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,25
-333391,11/26/2018,White,Female,39,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,White,Male,55
-333159,11/26/2018,White,Male,48,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,47
-333159,11/26/2018,White,Male,48,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,White,Male,29
-333173,11/26/2018,Black,Male,30,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Unknown,Male,22
-333195,11/26/2018,White,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Victim,White,Female,38
-333195,11/26/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,38
-333195,11/26/2018,White,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,Unknown,Male,
-333195,11/26/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Unknown,Male,
-333195,11/26/2018,White,Male,33,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Female,38
-333195,11/26/2018,White,Male,33,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Female,38
-333175,11/26/2018,White,Male,32,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Black,Male,17
-333175,11/26/2018,White,Male,32,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Black,Female,40
-333161,11/26/2018,White,Male,,100,21-741,KIDNAPPING,No Bias,Victim,White,Male,12
-333161,11/26/2018,White,Male,,100,21-741,KIDNAPPING,No Bias,Suspect,White,Male,
-333161,11/26/2018,White,Male,,100,21-741,KIDNAPPING,No Bias,Suspect,White,Male,
-333161,11/26/2018,White,Male,,100,21-741,KIDNAPPING,No Bias,Other,White,Female,65
-333270,11/26/2018,White,Male,56,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Male,12
-333270,11/26/2018,White,Male,56,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,White,Male,33
-333270,11/26/2018,White,Male,56,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Reporting Person,White,Female,35
-333160,11/26/2018,White,Male,26,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,34
-333160,11/26/2018,White,Male,26,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Reporting Person,White,Male,35
-333162,11/26/2018,White,Male,33,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Female,15
-333162,11/26/2018,White,Male,33,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,
-333162,11/26/2018,White,Male,33,90I  ,RUNAWA,RUNAWAY,No Bias,Other,White,Male,15
-334076,11/26/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Witness,White,Male,
-334076,11/26/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,24
-334076,11/26/2018,White,Male,29,23C  ,21-1701,LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,51
-333145,11/26/2018,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,20
-333164,11/26/2018,White,Male,,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,36
-333155,11/26/2018,White,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Female,25
-333196,11/26/2018,White,Male,29,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Victim,White,Female,76
-333196,11/26/2018,White,Male,29,86R  ,RECOVEREDVEH,"RECOVERED - AUTO, AIRCRAFT, OR OTHER MOTOR VEHICLE",No Bias,Suspect,White,Female,30
-333197,11/26/2018,White,Male,26,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Male,60
-333197,11/26/2018,White,Male,26,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,60
-333197,11/26/2018,White,Male,26,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Suspect,White,Male,26
-333197,11/26/2018,White,Male,26,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Male,26
-333138,11/26/2018,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,30
-333138,11/26/2018,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,30
-333138,11/26/2018,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,28
-333138,11/26/2018,White,Male,32,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,28
-333140,11/26/2018,White,Male,27,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,80
-333153,11/26/2018,White,Female,51,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,Other,Male,52
-333137,11/26/2018,White,Male,32,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,57
-333148,11/26/2018,White,Female,40,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Victim,White,Male,39
-333148,11/26/2018,White,Female,40,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Victim,White,Male,39
-333148,11/26/2018,White,Female,40,23G  ,21-1435,BURGLARY - SECOND DEGREE (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Victim,White,Male,39
-333148,11/26/2018,White,Female,40,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Male,39
-333148,11/26/2018,White,Female,40,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Suspect,Black,Male,19
-333148,11/26/2018,White,Female,40,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Suspect,Black,Male,19
-333148,11/26/2018,White,Female,40,23G  ,21-1435,BURGLARY - SECOND DEGREE (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Suspect,Black,Male,19
-333148,11/26/2018,White,Female,40,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Suspect,Black,Male,19
-333148,11/26/2018,White,Female,40,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Suspect,Black,Female,19
-333148,11/26/2018,White,Female,40,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Suspect,Black,Female,19
-333148,11/26/2018,White,Female,40,23G  ,21-1435,BURGLARY - SECOND DEGREE (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Suspect,Black,Female,19
-333148,11/26/2018,White,Female,40,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Suspect,Black,Female,19
-333148,11/26/2018,White,Female,40,280,21-1550.32,"RECEIVING OF MONEY,GOODS, SERVICES USING UNAUTHORIZED/FORGED/REVOKED CREDITCARD",No Bias,Reporting Person,White,Female,22
-333148,11/26/2018,White,Female,40,90Z  ,21-1713,RECIEVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (ALL OTHER OFFENSES),No Bias,Reporting Person,White,Female,22
-333148,11/26/2018,White,Female,40,23G  ,21-1435,BURGLARY - SECOND DEGREE (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Reporting Person,White,Female,22
-333148,11/26/2018,White,Female,40,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Reporting Person,White,Female,22
-333141,11/26/2018,White,Male,39,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,Unknown,Male,27
-333141,11/26/2018,White,Male,39,240,21-1720,LARCENY OF AUTO,No Bias,Reporting Person,White,Male,62
-333142,11/26/2018,White,Male,38,26A  ,21-1541.2,OBTAIN PROPERTY BY FALSE PRETENSE >$500 (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,White,Male,57
